fecha_registro,nombre,capacidad,plazas_libres,longitud,latitud
2026-05-29 19:08:01,CENTRE HISTÒRIC-MERCAT CENTRAL,258,18,-0.3800475451927459,39.472802551757546
2026-05-29 19:08:01,AVINGUDA DE L’OEST,257,114,-0.3798712802433029,39.47122430252716
2026-05-29 19:08:01,SEVERO OCHOA,371,297,-0.3641397437287907,39.477034045038
2026-05-29 19:08:01,ROIG ARENA,1034,296,-0.3672185242521055,39.451610949182275
2026-05-29 19:08:01,PROFESOR TIERNO GALVÁN,375,28,-0.37126764227836423,39.48875134162354
2026-05-29 19:08:01,GLORIETA - PAZ,375,121,-0.36982637018307707,39.47368117165146
2026-05-29 19:08:01,REINA ,207,0,-0.3755337454841827,39.474018649210635
2026-05-29 21:21:47,PARKING CHILE - AV. ARAGÓN,527,-1,-0.3560615672255923,39.470666137134444
2026-05-29 21:21:47,PARKING NAVARRO LLORENS - ABASTOS,391,-1,-0.3876034010344055,39.46705538942175
2026-05-29 21:21:47,CONDE ALTEA - SALAMANCA - CANOVAS,399,-1,-0.36538984652184026,39.4678947721927
2026-05-29 21:21:47,MARTI GRAJALES (MERCADO DEL CABAÑAL),369,-1,-0.3331683457411016,39.468412338176336
2026-05-29 21:21:47,AVENIDA OESTE - S. AGUSTÍN - S. VICENTE,805,-2,-0.3797675399984947,39.468347371729244
2026-05-29 21:21:47,INTERIOR HOSPITAL GENERAL UNIVERSITARIO DE VALENCIA,263,-1,-0.41003739916241133,39.46857562682237
2026-05-29 21:21:47,PRIMADO REIG - A. CATALUÑA,603,-1,-0.3555432220290346,39.47943785905445
2026-05-29 21:21:47,PALACIO DE CONGRESOS,565,-2,-0.4010165750530795,39.497625591871355
2026-05-29 21:21:47,EXPLORADOR ANDRÉS - ENCARNA MÁÑEZ,617,-1,-0.3451930979828903,39.4715981587251
2026-05-29 21:21:47,APARCAMIENTOS LA FE,977,-1,-0.37639609443946365,39.44454573895219
2026-05-29 21:21:47,PASEO NEPTUNO - EUGENIA VIÑES,373,-1,-0.32353924076080165,39.46346133852086
2026-05-29 21:21:47,DR. WAKSMAN,380,-2,-0.37460970146155265,39.45652856310022
2026-05-29 21:21:47,TRES CREUS,220,-2,-0.4062124955883482,39.46859838280286
2026-05-29 21:21:47,PORTA DE LA MAR - COLON,201,120,-0.3681538558615269,39.47179650455632
2026-05-29 21:21:47,RUZAFA,173,92,-0.3714138570102912,39.46249777436399
2026-05-29 21:21:47,REINO DE VALENCIA ,192,0,-0.36876652001024524,39.464486259601976
2026-05-29 21:21:47,CENTRE HISTÒRIC-MERCAT CENTRAL,258,18,-0.3800475451927459,39.472802551757546
2026-05-29 21:21:47,SEVERO OCHOA,371,302,-0.3641397437287907,39.477034045038
2026-05-29 21:21:47,AVINGUDA DE L’OEST,257,113,-0.3798712802433029,39.47122430252716
2026-05-29 21:21:47,ROIG ARENA,1034,998,-0.3672185242521055,39.451610949182275
2026-05-29 21:21:47,PROFESOR TIERNO GALVÁN,375,17,-0.37126764227836423,39.48875134162354
2026-05-29 21:21:47,GLORIETA - PAZ,375,160,-0.36982637018307707,39.47368117165146
2026-05-29 21:21:47,REINA ,207,38,-0.3755337454841827,39.474018649210635
2026-05-29 22:50:20,PARKING CHILE - AV. ARAGÓN,527,-1,-0.3560615672255923,39.470666137134444
2026-05-29 22:50:20,PARKING NAVARRO LLORENS - ABASTOS,391,-1,-0.3876034010344055,39.46705538942175
2026-05-29 22:50:20,CONDE ALTEA - SALAMANCA - CANOVAS,399,-1,-0.36538984652184026,39.4678947721927
2026-05-29 22:50:20,MARTI GRAJALES (MERCADO DEL CABAÑAL),369,-1,-0.3331683457411016,39.468412338176336
2026-05-29 22:50:20,AVENIDA OESTE - S. AGUSTÍN - S. VICENTE,805,-2,-0.3797675399984947,39.468347371729244
2026-05-29 22:50:20,INTERIOR HOSPITAL GENERAL UNIVERSITARIO DE VALENCIA,263,-1,-0.41003739916241133,39.46857562682237
2026-05-29 22:50:20,PRIMADO REIG - A. CATALUÑA,603,-1,-0.3555432220290346,39.47943785905445
2026-05-29 22:50:20,PALACIO DE CONGRESOS,565,-2,-0.4010165750530795,39.497625591871355
2026-05-29 22:50:20,EXPLORADOR ANDRÉS - ENCARNA MÁÑEZ,617,-1,-0.3451930979828903,39.4715981587251
2026-05-29 22:50:20,APARCAMIENTOS LA FE,977,-1,-0.37639609443946365,39.44454573895219
2026-05-29 22:50:20,PASEO NEPTUNO - EUGENIA VIÑES,373,-1,-0.32353924076080165,39.46346133852086
2026-05-29 22:50:20,DR. WAKSMAN,380,-2,-0.37460970146155265,39.45652856310022
2026-05-29 22:50:20,TRES CREUS,220,-2,-0.4062124955883482,39.46859838280286
2026-05-29 22:50:20,PORTA DE LA MAR - COLON,201,120,-0.3681538558615269,39.47179650455632
2026-05-29 22:50:20,RUZAFA,173,92,-0.3714138570102912,39.46249777436399
2026-05-29 22:50:20,REINO DE VALENCIA ,192,0,-0.36876652001024524,39.464486259601976
2026-05-29 22:50:20,CENTRE HISTÒRIC-MERCAT CENTRAL,258,18,-0.3800475451927459,39.472802551757546
2026-05-29 22:50:20,AVINGUDA DE L’OEST,257,160,-0.3798712802433029,39.47122430252716
2026-05-29 22:50:20,SEVERO OCHOA,371,317,-0.3641397437287907,39.477034045038
2026-05-29 22:50:20,ROIG ARENA,1034,1032,-0.3672185242521055,39.451610949182275
2026-05-29 22:50:20,PROFESOR TIERNO GALVÁN,375,23,-0.37126764227836423,39.48875134162354
2026-05-29 22:50:20,GLORIETA - PAZ,375,214,-0.36982637018307707,39.47368117165146
2026-05-29 22:50:20,REINA ,207,97,-0.3755337454841827,39.474018649210635
